,pred
3919,197454.7144320262
3920,181834.67813077554
3921,186400.01009094247
3922,199446.59365354176
3923,263268.77583404817
3924,67292.07754855177
3925,183540.98595004104
3926,190971.16686007997
3927,328877.0612482864
3928,257361.07452365488
3929,198510.53282024479
3930,131271.8136249125
3931,343182.16619972826
3932,172728.87081576552
3933,239563.06387872816
3934,143187.94323330518
3935,190942.62320005242
3936,323906.6526752285
3937,304443.13049859897
3938,176816.11258518035
3939,169812.4618877666
3940,163002.7450883989
3941,139128.0040417604
3942,139036.54017593904
3943,141323.43977862914
3944,142238.47800015452
3945,248815.5409047704
3946,196208.8604649927
3947,205654.22925440728
3948,99500.88668940953
3949,192933.05077565447
3950,127761.2701123778
3951,166554.74898121093
3952,165768.41557720714
3953,149776.32804234745
3954,112570.17172891236
3955,201443.23564811924
3956,151616.6033084537
3957,218577.85822197192
3958,320014.3028536304
3959,181106.96077433793
3960,449057.1791883071
3961,158037.13343822066
3962,227617.38945480328
3963,181674.98087486907
3964,190067.50645394914
3965,197105.3724349081
3966,178915.67730800176
3967,155660.4654251713
3968,208097.646979702
3969,239428.12101609504
3970,362953.1558510659
3971,168742.95934728326
3972,219692.9200085567
3973,193722.7757613955
3974,184443.36664167963
3975,222323.8852326229
3976,246078.78729499178
3977,236831.4157079844
3978,173105.09409374974
3979,184599.594627821
3980,333073.6813164984
3981,229315.7746078838
3982,252916.85358139954
3983,180836.12645805892
3984,156322.35689811743
3985,172989.19965607807
3986,219865.7485196738
3987,131921.7618702038
3988,184302.45250655786
3989,214162.2595743722
3990,173258.33578534136
3991,323376.69700253184
3992,168546.9335354249
3993,168175.56167491945
3994,210742.6797780304
3995,155260.88035788538
3996,207034.27977198342
3997,189195.35083125596
3998,214314.22313004264
3999,180525.83905924417
4000,187969.53537947484
4001,296770.7267760703
4002,393713.94247566373
4003,197018.0287284048
4004,329267.83968738833
4005,184266.06420459796
4006,236622.27934317096
4007,225836.61645229376
4008,135597.80204127726
4009,259960.12139576935
4010,150281.51690099272
4011,336707.3243538971
4012,155874.48752090268
4013,155532.3239142068
4014,211272.43585211213
4015,186104.98140052738
4016,272593.9252476751
4017,206416.27110201897
4018,268762.8322924077
4019,314401.95513916906
4020,194676.2569248178
4021,300292.4454685547
4022,162634.08422797182
4023,187109.7182382969
4024,378340.6073797361
4025,436676.77382298576
4026,181237.6616896856
4027,148940.39763570935
4028,379409.4704127111
4029,299759.2090275871
4030,190131.4668365789
4031,185128.8971212066
4032,301214.7542966799
4033,194396.02776222696
4034,175664.46845809036
4035,159740.1223618254
4036,268998.9454902862
4037,144615.8505513521
4038,183060.5476174571
4039,316704.9424289362
4040,288688.6972508076
4041,117595.29890115939
4042,325053.06469799863
4043,145810.88236651075
4044,253707.04318491512
4045,193571.25895282888
4046,264462.6539543756
4047,273731.6083515967
4048,215587.15325562897
4049,155741.57607794314
4050,382685.6171837425
4051,172001.68110580038
4052,369675.2215169754
4053,161110.62847437305
4054,365776.253513179
4055,269240.0488540556
4056,245044.32768891085
4057,184694.6579003732
4058,176267.47342698008
4059,183412.78220422918
4060,246157.73438052365
4061,277302.3589165745
4062,181359.67552933437
4063,109559.11256547933
4064,154172.80214019492
4065,187231.48386683792
4066,200867.95734257982
4067,386568.63579106034
4068,298732.6507335834
4069,267596.38465968653
4070,193367.26252673162
4071,210624.96652301456
4072,193239.6216697411
4073,173706.29090225825
4074,184303.3681670109
4075,183691.59671227026
4076,220779.41648397152
4077,178612.03429685478
4078,210424.7228583113
4079,338912.8494335512
4080,206228.7476488211
4081,155914.16738177705
4082,145080.04711946432
4083,147437.84850250673
4084,119641.54484518136
4085,211080.53687390938
4086,220783.29770946378
4087,207277.69295603226
4088,341091.70909731096
4089,275024.86636788456
4090,298074.8365230363
4091,105888.94450607429
4092,215586.89608283315
4093,212436.02975887226
4094,260737.35239789818
4095,197327.88487283082
4096,183305.83250332536
4097,285843.9337912585
4098,177330.84369901035
4099,155030.6798585498
4100,290922.1228341788
4101,181566.36050644988
4102,177269.65331896595
4103,128445.32574004788
4104,346093.19315773173
4105,111876.90048311262
4106,167064.66554852884
4107,384021.30125971645
4108,191620.4889364424
4109,249501.3738991414
4110,216512.0732449533
4111,182455.319574418
4112,117595.21243960182
4113,132837.5301726214
4114,262358.9269118273
4115,204562.14509019605
4116,189504.31412465774
4117,198521.5192672782
4118,243236.8941672759
4119,234369.7554866103
4120,166802.7518139018
4121,127882.11146814913
4122,145262.0285134541
4123,263869.8153442076
4124,177614.76963934492
4125,273952.3650245171
4126,253231.52014129184
4127,334515.00635697006
4128,205617.1618885354
4129,287550.92814806267
4130,313667.5240866385
4131,201228.0290678861
4132,123538.862597239
4133,190559.7825532989
4134,212997.68364327977
4135,278758.1989957002
4136,193232.27529984273
4137,212455.41948014585
4138,194691.69718639198
4139,145492.0392035694
4140,300109.6568655495
4141,155956.44233962015
4142,323074.6144120685
4143,127524.96482505758
4144,128411.28594681273
4145,182401.39546655593
4146,258139.1496915614
4147,260324.63534844536
4148,273686.67854845483
4149,192050.173529644
4150,246181.51972628268
4151,210530.55972732857
4152,219423.7350059693
4153,346914.4954251672
4154,159942.0233673642
4155,273808.68401971227
4156,189374.13820077357
4157,233165.9516814863
4158,410159.0100475524
4159,254403.13994700497
4160,121826.37843318755
4161,228371.84191997422
4162,183534.79309520955
4163,214114.34024663453
4164,205310.98156142264
4165,155009.83138847718
4166,267211.69226282963
4167,205905.91706863724
4168,201139.81307877394
4169,157132.13454739586
4170,224870.6550167922
4171,186917.24517135974
4172,163839.4135363295
4173,330080.2753396731
4174,368403.67092548055
4175,229701.13467285747
4176,196666.9257778148
4177,143088.21963449536
4178,256743.5967118767
4179,189189.65282605914
4180,422106.9838792688
4181,150564.32378362087
4182,147562.7887050669
4183,218489.27170622177
4184,236798.1505609672
4185,104251.44829792107
4186,158142.54651828005
4187,242864.37155534557
4188,175514.55237632568
4189,170326.54658997018
4190,225142.10595514142
4191,244877.735200858
4192,415904.00661636423
4193,125960.9815403899
4194,204430.16468681183
4195,148787.3795042397
4196,202036.39550205116
4197,178950.91534223806
4198,182466.83373869085
4199,204992.8479106204
4200,201656.280259411
4201,135197.21794550502
4202,308353.7867026155
4203,200505.26424990187
4204,175022.39158238115
4205,167585.2615747763
4206,480661.9528899719
4207,273633.7918849007
4208,130671.64245631355
4209,158427.09750875153
4210,197458.90963742032
4211,195063.5959663893
4212,177029.97270728176
4213,183400.18687627613
4214,193822.67023257006
4215,179245.12503473798
4216,241889.40995312348
4217,234719.98005594296
4218,314208.7117700131
4219,186039.43503663485
4220,247586.81476232922
4221,170654.18772985676
4222,162822.91894985133
4223,180683.07111520317
4224,183360.54788084733
4225,355540.98656491685
4226,180263.94828163472
4227,221298.66513310006
4228,244757.74513665267
4229,162906.00737066215
4230,200198.00336563046
4231,186939.1764255218
4232,287917.26447322936
4233,385523.3166367124
4234,184735.8934139299
4235,112614.25775710415
4236,79343.72497570893
4237,127428.39279896305
4238,325402.31997671764
4239,127371.10475877488
4240,178702.84360824947
4241,124826.89683117768
4242,182299.98264402582
4243,330393.66693359346
4244,157966.6042954699
4245,216899.5118927132
4246,345731.5137642533
4247,313702.97962541296
4248,112467.56198053523
4249,157786.75092228942
4250,138315.63016155874
4251,268380.7199681159
4252,136306.91512468056
4253,231101.96561661325
4254,327268.77906313183
4255,124255.90867011229
4256,206771.60264871988
4257,184169.29807254003
4258,123627.74144626112
4259,203193.96508676515
4260,317611.5980221631
4261,126165.6160886546
4262,179031.6744508881
4263,156145.5144634729
4264,229877.15030047772
4265,159681.82435690713
4266,328164.5200332127
4267,223451.28658202433
4268,179002.18512754087
4269,253048.04762990025
4270,193050.11891528047
4271,178326.5779946959
4272,268006.14991914516
4273,236223.46373447284
4274,262155.8062001396
4275,217124.26249968386
4276,126694.10941303006
4277,148344.99642217535
4278,202261.217259449
4279,282374.17204581463
4280,373729.6031624033
4281,193081.92766689672
4282,147004.2344159785
4283,262333.76782094967
4284,283347.68067903654
4285,170914.95663366676
4286,184506.5692058884
4287,127292.7204095206
4288,109281.21600391624
4289,158247.9904691818
4290,240596.96198254943
4291,140878.47614014999
4292,204940.145108841
4293,202801.51409264962
4294,203617.10034689415
4295,178773.2563091607
4296,206829.6119401845
4297,298015.1875471682
4298,142603.57600421424
4299,202761.39334865173
4300,138618.33450438263
4301,314942.24166844966
4302,150575.73557367007
4303,328935.38129190163
4304,258392.77541341874
4305,197979.32588819737
4306,151609.98968565237
4307,200655.25429932782
4308,157406.58706214844
4309,150114.62830608405
4310,229402.3288420265
4311,134758.70233237252
4312,203656.16817622256
4313,201331.25100230312
4314,270629.8702370216
4315,179750.51714687463
4316,255041.39644039702
4317,150583.3993998159
4318,146673.22580492884
4319,246554.27818805762
4320,226348.85356332586
4321,146758.9125456563
4322,264804.9846061058
4323,178059.02589677012
4324,281791.8019732185
4325,235758.47570309433
4326,258149.2059870103
4327,116631.64916123952
4328,208141.3771598222
4329,128519.35105749822
4330,148963.028843033
4331,367916.4253795835
4332,199801.88418615382
4333,293344.62390843884
4334,137644.26642808027
4335,198154.38168199666
4336,254208.92986344715
4337,165147.12518397853
4338,400934.2259885522
4339,205212.58945333553
4340,360549.0967772721
4341,190391.34210004512
4342,156557.11482570836
4343,103827.00615732849
4344,186240.3817484021
4345,155536.7845541583
4346,184657.5660010006
4347,146821.84458186405
4348,213721.52137205692
4349,172210.4096830122
4350,179053.74114946494
4351,127039.38740643403
4352,187040.78451362104
4353,141789.79130563454
4354,185771.93241957284
4355,177401.1616640799
4356,165635.79025177556
4357,196866.76442029013
4358,227697.3540511588
4359,87973.53617624358
4360,192910.3457427171
4361,332493.6973920712
4362,315310.23156938556
4363,259140.57540231597
4364,356014.60221504944
4365,220570.34365761885
4366,220318.4366926161
4367,115930.92147522108
4368,130995.66259080515
4369,237348.96321772627
4370,306993.4970482212
4371,273848.6827471583
4372,241631.13018004588
4373,215149.353327046
4374,374414.50114402256
4375,171066.00194226202
4376,198770.2906718756
4377,254973.95062639329
4378,194032.70575414132
4379,127736.57519315716
4380,176740.8227684322
4381,189211.25491686835
4382,136798.4155738839
4383,117449.70367165518
4384,143727.295390997
4385,184124.5264871766
4386,316193.4680159007
4387,153194.56300550236
4388,292391.56690885755
4389,114116.33466388022
4390,262360.13928482734
4391,186996.03769585778
4392,305930.9178051268
4393,249664.41421641552
4394,110883.42532220462
4395,91230.3436602647
4396,337537.6849596738
4397,182830.05879787434
4398,126200.37686787093
4399,315255.95258979464
4400,155412.71062881526
4401,138930.34186228094
4402,335515.5620961212
4403,369079.0841963483
4404,156980.6561002229
4405,160462.709266141
4406,205419.71630754336
4407,273511.5186848442
4408,293072.5070920429
4409,192766.4631866801
4410,239437.06367419398
4411,130369.293383347
4412,223390.71669626236
4413,359971.0649035485
4414,218200.28700785452
4415,255086.7317270842
4416,283115.55370175804
4417,205641.8463995637
4418,242823.58073783905
4419,178022.24522917773
4420,139744.43287593586
4421,239478.7609305704
4422,167678.89302851606
4423,159082.1505240255
4424,473429.381443791
4425,233339.39653610933
4426,156099.04437806923
4427,162946.4604900014
4428,173008.99364369965
4429,120896.62206740609
4430,158524.43919020082
4431,195654.4718337584
4432,201479.24136364573
4433,219667.2622797664
4434,249327.1307764093
4435,285371.8844673146
4436,304795.86006823974
4437,125014.71810830443
4438,243241.71682024395
4439,203984.8249389467
4440,228320.89893565385
4441,266939.4649453236
4442,111612.21685432795
4443,141511.15183525585
4444,121652.45881895362
4445,211427.305868228
4446,279052.7554225372
4447,160668.61060588926
4448,213946.31961424465
4449,293494.16689670837
4450,125240.36789199887
4451,139206.9950658374
4452,237289.04666728782
4453,199662.59079464892
4454,211911.40061488317
4455,189282.52274841018
4456,113719.78059977655
4457,117669.35823900488
4458,187917.96057622883
4459,209363.92979574416
4460,169666.00696913898
4461,178904.1563324361
4462,141779.0587539835
4463,253421.04405309158
4464,126011.08265992861
4465,175670.63968641974
4466,71338.85273421701
4467,175651.9397725039
4468,195970.95605617165
4469,146405.5629403185
4470,181520.71616529895
4471,305317.0018414684
4472,157999.5111804738
4473,167513.69846745348
4474,181800.43460563003
4475,167369.41786841676
4476,208215.30652390304
4477,267443.49790321366
4478,192444.8265416674
4479,267531.3763750045
4480,248892.67470374968
4481,186710.90617872952
4482,226024.86969369632
4483,148747.59176594066
4484,212096.57708623895
4485,179690.90775961234
4486,175982.1918258948
4487,196186.1661555419
4488,184353.37410661022
4489,181904.66222179827
4490,123094.3646027992
4491,389924.939720867
4492,180746.72350379443
4493,148304.99074055452
4494,282536.0513483624
4495,169084.39558680143
4496,327014.86071518506
4497,175021.82903760686
4498,314821.05481798714
4499,278594.8164972314
4500,288267.67438506935
4501,178455.84829258334
4502,149670.05244771135
4503,193342.4803448023
4504,263621.3801865239
4505,299710.81281767605
4506,208303.45806406494
4507,213156.7573640981
4508,241061.8926227414
4509,268441.1304009354
4510,161943.4703978407
4511,224815.721439125
4512,234735.7070060076
4513,237540.30661380728
4514,259567.41246407834
4515,205623.69636564734
4516,275734.106810846
4517,144602.69339972525
4518,147006.3375638388
4519,379803.25956751197
4520,175667.35465504465
4521,340599.8218956813
4522,126022.4210588125
4523,150629.35450358334
4524,82801.03226678373
4525,298405.4571262035
4526,169354.77912893318
4527,174842.67283923575
4528,144252.6544012837
4529,177146.4651968292
4530,165698.250631708
4531,382867.3912221694
4532,227262.3494424592
4533,183253.5457547372
4534,127303.01952013774
4535,77596.3684913181
4536,155980.1500177834
4537,195673.03384113606
4538,310896.9111496212
4539,205693.9161853279
4540,175865.75723484723
4541,179969.7956588377
4542,208679.76632413783
4543,169361.81064470287
4544,367967.676637198
4545,329491.41977170034
4546,328436.39587579505
4547,125186.90152751545
4548,171298.79039660486
4549,270059.3362152394
4550,109221.28283657313
4551,275042.5021818858
4552,340194.4520731012
4553,214294.91040967102
4554,343707.1694933551
4555,177921.9881098915
4556,206989.72905647696
4557,189471.03980602446
4558,214109.9802391381
4559,288805.32861806604
4560,117647.38896680376
4561,168642.79526479525
4562,192896.1282023963
4563,165792.4464133556
4564,273521.4582017085
4565,391519.5264460381
4566,225821.8682428712
4567,205871.44533866263
4568,251405.11207692005
4569,248498.50783454053
4570,125840.05150633918
4571,153239.22251750634
4572,395112.43592335854
4573,181404.04323226708
4574,185059.68419872576
4575,196560.27584199636
4576,218366.01771785805
4577,137400.27393177172
4578,234495.65254467772
4579,141420.7470709347
4580,206288.75307358545
4581,180620.7223779231
4582,234184.7458205786
4583,198734.75084436292
4584,213033.64369587746
4585,218285.53260419244
4586,197141.84549352102
4587,313140.55291187705
4588,188647.83577335873
4589,386613.10649648856
4590,218457.20992680982
4591,102051.24647271943
4592,152490.618689379
4593,363619.3557055485
4594,173232.34485228523
4595,112178.84250956388
4596,313918.2921838783
4597,214336.11591675584
4598,285684.24381550896
4599,179080.74456638072
4600,157639.59728276875
4601,429194.7236327695
4602,400845.39709653717
4603,238313.36221837992
4604,241800.13267478306
4605,183995.7858083711
4606,204424.04963012523
4607,241876.66323044055
4608,184302.18425497768
4609,118387.23954160584
4610,181337.56499124228
4611,327348.7704809859
4612,350258.16133378004
4613,191621.7150616084
4614,225877.8049583241
4615,325518.7458499872
4616,336500.52726723615
4617,386228.2320857062
4618,204136.48773208485
4619,159359.69536360758
4620,104104.20482544514
4621,244764.80303451087
4622,122167.29599547683
4623,179180.1595245518
4624,194368.6306896023
4625,153660.03150129796
4626,386983.6616106063
4627,179401.78188987897
4628,178902.13188134335
4629,278783.39379254996
4630,182400.24692098072
4631,225750.48958498338
4632,405932.04445758334
4633,141903.82725813502
4634,293636.92526864173
4635,195184.38867772697
4636,245549.61938246453
4637,205383.307415566
4638,225484.0568356195
4639,165551.6373494237
4640,158899.63233366387
4641,187210.12694261322
4642,236423.79033274448
4643,139748.26403516938
4644,155884.83218886395
4645,237191.3025158568
4646,199468.16145018008
4647,200071.45130664835
4648,303149.4707262165
4649,174463.76305799186
4650,168398.63624132393
4651,172071.78231743845
4652,128391.192066693
4653,240218.096964737
4654,147159.7930291793
4655,188256.6907505942
4656,121555.1614840577
4657,157122.39969870116
4658,180068.92993348456
4659,195704.038591521
4660,178650.06744312588
4661,219497.79851299588
4662,132306.9224987588
4663,287163.0825674401
4664,180128.29074253995
4665,205453.42486129282
4666,192056.38460390503
4667,190722.53776688402
4668,183215.4302726957
4669,389060.52356035094
4670,196431.2757298259
4671,158623.49157650326
4672,163260.0875596592
4673,268384.83323178126
4674,167595.48261384523
4675,175816.47714238596
4676,232854.87260885292
4677,254138.518099925
4678,129544.96923644417
4679,156552.6806260247
4680,127018.87595478685
4681,242052.7605614998
4682,175892.02179589216
4683,158365.1292827356
4684,165226.7314905956
4685,445487.16571063653
4686,331498.57083182334
4687,128743.14419343087
4688,183756.20828006102
4689,122169.33630622375
4690,131386.96635529344
4691,168018.95640784348
4692,238571.98531248746
4693,172221.7944185186
4694,302739.63426705584
4695,154143.88545761287
4696,273562.61804478953
4697,219857.32558830004
4698,210671.42201155503
4699,198556.24527800066
4700,116616.24601303307
4701,215321.08262252365
4702,151609.98968565237
4703,194507.99585884728
4704,183558.9035355375
4705,251892.87777568222
4706,227920.45735618396
4707,188469.5787672805
4708,353154.9657974547
4709,337144.0031800199
4710,172074.00555716958
4711,343793.37342817127
4712,144613.0897240946
4713,336925.38489522494
4714,197073.03520581027
4715,169365.19764250418
4716,154364.24085524527
4717,187094.06608856918
4718,183887.32972549458
4719,146127.07363008478
4720,166684.41814069072
4721,177365.11635223278
4722,183509.4218447067
4723,206213.59618425215
4724,170696.96280451096
4725,69336.05611238326
4726,166268.86233750233
4727,332143.1770221855
4728,243996.26688824678
4729,190274.70119487974
4730,228852.8442664556
4731,190732.9183864512
4732,328453.54528766504
4733,173594.07460004793
4734,158514.00991970918
4735,113827.53139172404
4736,179807.8688904378
4737,307537.09417257365
4738,204955.6310634696
4739,251096.444591449
4740,205426.9724029161
4741,235713.68301790344
4742,160791.3100114154
4743,241470.64038853988
4744,297104.48989521485
4745,222734.68875523494
4746,162106.96876915017
4747,190494.4267097237
4748,176547.78491428637
4749,111371.1343237401
4750,269634.41225699463
4751,145119.92239736897
4752,391375.27313906583
4753,242390.39477508748
4754,172653.13031854236
4755,128391.192066693
4756,182321.7099793739
4757,257640.64038412564
4758,322418.77667801845
4759,117468.6724732292
4760,297714.0398855265
4761,185167.62445527263
4762,323961.26307924313
4763,145191.14672637306
4764,209805.12722654632
4765,192665.13118977047
4766,196000.33944608926
4767,183284.9826401665
4768,163585.5201799522
4769,156151.25385920668
4770,221157.5051675043
4771,125261.81218594416
4772,183000.161407708
4773,214301.26705184882
4774,206238.21759673255
4775,174363.15427172757
4776,140964.55391553554
4777,151297.02059192106
4778,203748.61995446341
4779,219559.16825403448
4780,223037.9540313647
4781,185428.81784304648
4782,182619.83867892873
4783,193611.89269736
4784,140426.92891375595
4785,442127.75269153435
4786,204477.2471486048
4787,175941.2116620697
4788,188294.90727132958
4789,195202.09097754964
4790,141319.01673315238
4791,409695.08653548744
4792,252504.61025135277
4793,125818.78845404986
4794,88372.41300367552
4795,235698.9451881826
4796,181698.33185911112
4797,233552.6918189177
4798,272163.8213974611
4799,217447.7945194284
4800,132341.64550157002
4801,261843.19975548558
4802,175154.3235209937
4803,243402.0538197051
4804,175748.671068996
4805,406627.5057122172
4806,182734.97219883424
4807,363642.00044085307
4808,341791.8297685485
4809,168463.72580011052
4810,378926.5171426606
4811,203815.57393174167
4812,159320.05779527823
4813,193500.86194004357
4814,181196.98912663196
4815,230223.83238435336
4816,380335.43185123283
4817,147605.29572375765
4818,248352.1496802749
4819,201561.99774454877
4820,250394.01380512293
4821,237469.47711004384
4822,201352.00341444745
4823,213605.02313352845
4824,139179.10351764516
4825,285960.2781428724
4826,141681.12803509942
4827,307783.7304206654
4828,185171.85846248487
4829,251771.62767514546
4830,188457.13642471554
4831,174598.48260064406
4832,175814.91909732396
4833,191877.4357637328
4834,156765.7718190169
4835,156296.80861503893
4836,360032.8742210206
4837,210655.4008333237
4838,165239.0956529452
4839,319465.91226114874
4840,197697.86140664955
4841,125806.33789530714
4842,177810.00966207162
4843,115261.18090562157
4844,196602.72861612515
4845,213213.67933255722
4846,175661.44633490802
4847,197082.82223565146
4848,375743.21760957094
4849,163060.2556862004
4850,181538.36414589314
4851,324527.5886359663
4852,356673.126309902
4853,182821.83410575273
4854,110479.77332373608
4855,211063.97771760065
4856,197876.0597590128
4857,142350.64602562098
4858,326225.87883711443
4859,154145.70841896953
4860,110865.42785000075
4861,150354.8468888032
4862,160731.17735087193
4863,182887.2310207528
4864,313436.8193416763
4865,245949.48273161656
4866,321440.82644842175
4867,306854.78743204277
4868,286790.60682369216
4869,195182.53250153147
4870,80877.15758422844
4871,241558.64732506988
4872,192111.0589012335
4873,177036.0749779998
4874,194527.68597789074
4875,158483.65752834314
4876,122555.9213081692
4877,204901.6254221118
4878,158411.33934891125
4879,149528.01036653543
4880,368608.17689805623
4881,263935.5885061577
4882,247502.12395273263
4883,205770.00664212691
4884,386977.158024321
4885,186872.21716300884
4886,220519.10341862467
4887,183108.89566716066
4888,235677.28388250302
4889,247318.56215782464
4890,209560.36034563178
4891,213626.06966491917
4892,171326.68539415242
4893,156607.47232765265
4894,314815.4053858843
4895,176001.45591842307
4896,165876.50448946137
4897,350906.0846449607
4898,214809.3661619821
4899,163280.1607483878
4900,243609.43920706457
4901,407407.8868467997
4902,385669.1264857979
4903,179742.19960274655
4904,174666.13785788006
4905,199929.46083901695
4906,237522.56554433526
4907,194520.6456017715
4908,150790.2852075349
4909,127698.0151423252
4910,294719.895908878
4911,154801.29021624368
4912,87222.30083180731
4913,192908.78526348888
4914,264918.3656314231
4915,144999.53950459184
4916,142389.24616819902
4917,165420.81896679185
4918,194676.7320673529
4919,158311.42294225452
4920,130151.5217765029
4921,210980.1297643896
4922,225507.07156220954
4923,179418.77585696251
4924,196751.9916921841
4925,189228.06292223226
4926,328634.17023592966
4927,113170.48666610445
4928,223572.3016766407
4929,113719.78059977655
4930,322922.5296734709
4931,178133.17150623727
4932,210158.19482963366
4933,179088.1547525965
4934,181198.45971125498
4935,180885.8090084214
4936,266338.2332775624
4937,113170.48666610445
4938,166716.55839605303
4939,174270.0433051831
4940,406932.56079675606
4941,159031.4455030667
4942,243277.78369399742
4943,176568.4135534127
4944,152721.63794969558
4945,313545.9026074631
4946,227034.0347691305
4947,132410.89137738783
4948,355629.9656276004
4949,146568.86939337276
4950,284248.5343485184
4951,183383.2315707403
4952,152117.2821002431
4953,192583.04976682403
4954,329677.32227443863
4955,170428.54239981837
4956,251914.74337377073
4957,161825.99554841663
4958,196573.8061790937
4959,245706.11100765664
4960,85992.70319808045
4961,374947.49558129924
4962,104844.72298700167
4963,264980.95235710224
4964,179626.79007075736
4965,346567.6035977653
4966,190634.0210057746
4967,177367.5921254097
4968,329517.1175144952
4969,191372.2245594653
4970,236358.64301786906
4971,202354.5783675123
4972,168260.5575541747
4973,242208.61215004825
4974,154957.50653131315
4975,257439.42494704245
4976,138333.87613988915
4977,177006.25394307764
4978,254168.58372397124
4979,303492.1709832818
4980,259971.10501364936
4981,159211.85050452565
4982,141267.89863501108
4983,215012.62630520534
4984,182272.57090323334
4985,447322.9228140796
4986,234481.38731499325
4987,176576.2731729878
4988,205255.80396354906
4989,191715.2843538264
4990,199715.0449054503
4991,201810.6925006606
4992,170120.95352466864
4993,143130.970671602
4994,235586.972561769
4995,185818.3569326222
4996,345020.8820971784
4997,154303.53166835516
4998,189892.02088028085
4999,261851.19909602238
